expense_id,expense_date,category,amount,payment_method,description,month,month_num,year,weekday
371,2025-07-23,Travel,3856.0,Cash,,2025-07,7,2025,Wednesday
372,2024-11-18,Rent,2115.0,Card,,2024-11,11,2024,Monday
373,2025-11-16,Rent,2192.0,UPI,,2025-11,11,2025,Sunday
374,2025-09-17,Travel,3744.0,Card,,2025-09,9,2025,Wednesday
375,2024-10-14,Bills,2230.0,UPI,,2024-10,10,2024,Monday
376,2025-10-24,Shopping,457.0,UPI,,2025-10,10,2025,Friday
377,2025-09-30,Rent,2522.0,Card,,2025-09,9,2025,Tuesday
378,2024-06-03,Bills,4357.0,UPI,,2024-06,6,2024,Monday
379,2025-05-04,Travel,4645.0,UPI,,2025-05,5,2025,Sunday
380,2025-01-20,Bills,1597.0,UPI,,2025-01,1,2025,Monday
381,2024-04-13,Food,2258.0,Cash,,2024-04,4,2024,Saturday
382,2025-01-27,Rent,2655.0,Card,,2025-01,1,2025,Monday
383,2024-09-02,Travel,2442.0,Cash,,2024-09,9,2024,Monday
384,2024-06-24,Shopping,3051.0,Card,,2024-06,6,2024,Monday
385,2024-02-08,Travel,1338.0,Card,,2024-02,2,2024,Thursday
386,2025-04-21,Shopping,1073.0,UPI,,2025-04,4,2025,Monday
387,2025-11-12,Travel,4827.0,Card,,2025-11,11,2025,Wednesday
388,2025-06-21,Bills,4065.0,Cash,,2025-06,6,2025,Saturday
389,2025-02-11,Bills,1150.0,Cash,,2025-02,2,2025,Tuesday
390,2025-06-08,Bills,3801.0,Cash,,2025-06,6,2025,Sunday
391,2025-05-20,Food,2880.0,Card,,2025-05,5,2025,Tuesday
392,2024-02-05,Shopping,1688.0,Cash,,2024-02,2,2024,Monday
393,2025-11-15,Bills,3978.0,Card,,2025-11,11,2025,Saturday
394,2024-01-20,Food,2468.0,Cash,,2024-01,1,2024,Saturday
395,2024-11-16,Shopping,536.0,Cash,,2024-11,11,2024,Saturday
396,2025-05-26,Travel,2928.0,Card,,2025-05,5,2025,Monday
397,2025-02-03,Food,1656.0,Cash,,2025-02,2,2025,Monday
398,2025-10-15,Rent,3958.0,UPI,,2025-10,10,2025,Wednesday
399,2025-04-15,Food,1404.0,Card,,2025-04,4,2025,Tuesday
400,2024-05-22,Food,2484.0,Card,,2024-05,5,2024,Wednesday
401,2024-04-01,Shopping,282.0,Card,,2024-04,4,2024,Monday
402,2024-12-19,Travel,1689.0,UPI,,2024-12,12,2024,Thursday
403,2025-12-27,Rent,1687.0,Card,,2025-12,12,2025,Saturday
404,2024-02-20,Bills,759.0,Cash,,2024-02,2,2024,Tuesday
405,2025-10-26,Bills,259.0,Cash,,2025-10,10,2025,Sunday
406,2025-11-28,Food,4053.0,Cash,,2025-11,11,2025,Friday
407,2025-07-28,Shopping,1111.0,Card,,2025-07,7,2025,Monday
408,2024-07-08,Shopping,152.0,Cash,,2024-07,7,2024,Monday
409,2024-05-04,Bills,2407.0,Card,,2024-05,5,2024,Saturday
410,2024-05-29,Rent,1328.0,Cash,,2024-05,5,2024,Wednesday
411,2024-11-09,Travel,1135.0,UPI,,2024-11,11,2024,Saturday
412,2025-07-23,Rent,3802.0,UPI,,2025-07,7,2025,Wednesday
413,2024-12-07,Travel,4145.0,UPI,,2024-12,12,2024,Saturday
414,2024-10-31,Bills,4549.0,UPI,,2024-10,10,2024,Thursday
415,2025-11-22,Travel,1364.0,Card,,2025-11,11,2025,Saturday
416,2025-11-12,Shopping,1984.0,Cash,,2025-11,11,2025,Wednesday
417,2024-02-23,Food,1909.0,UPI,,2024-02,2,2024,Friday
418,2025-03-19,Food,3267.0,Card,,2025-03,3,2025,Wednesday
419,2025-09-04,Bills,3897.0,UPI,,2025-09,9,2025,Thursday
420,2024-09-20,Shopping,2441.0,UPI,,2024-09,9,2024,Friday
421,2024-02-22,Rent,3514.0,Card,,2024-02,2,2024,Thursday
422,2025-07-25,Shopping,917.0,Card,,2025-07,7,2025,Friday
423,2025-09-11,Food,2537.0,Cash,,2025-09,9,2025,Thursday
424,2024-01-05,Food,988.0,Cash,,2024-01,1,2024,Friday
425,2024-04-12,Shopping,767.0,UPI,,2024-04,4,2024,Friday
426,2024-07-14,Shopping,4828.0,UPI,,2024-07,7,2024,Sunday
427,2024-12-15,Food,2724.0,Cash,,2024-12,12,2024,Sunday
428,2024-02-16,Rent,4332.0,Cash,,2024-02,2,2024,Friday
429,2025-10-17,Bills,4623.0,Card,,2025-10,10,2025,Friday
430,2024-09-25,Bills,918.0,Cash,,2024-09,9,2024,Wednesday
431,2025-01-04,Shopping,2288.0,Cash,,2025-01,1,2025,Saturday
432,2025-09-27,Bills,1206.0,UPI,,2025-09,9,2025,Saturday
433,2024-04-15,Food,2324.0,Cash,,2024-04,4,2024,Monday
434,2025-10-31,Food,297.0,UPI,,2025-10,10,2025,Friday
435,2025-10-20,Shopping,2771.0,Cash,,2025-10,10,2025,Monday
436,2025-10-18,Shopping,3592.0,Card,,2025-10,10,2025,Saturday
437,2024-04-29,Shopping,2548.0,Cash,,2024-04,4,2024,Monday
438,2025-08-26,Rent,570.0,Cash,,2025-08,8,2025,Tuesday
439,2024-02-27,Bills,2048.0,Cash,,2024-02,2,2024,Tuesday
440,2024-12-11,Shopping,3999.0,UPI,,2024-12,12,2024,Wednesday
441,2025-04-18,Travel,2110.0,Card,,2025-04,4,2025,Friday
442,2024-04-26,Travel,3900.0,Cash,,2024-04,4,2024,Friday
443,2024-05-06,Food,4218.0,UPI,,2024-05,5,2024,Monday
444,2025-01-27,Bills,3896.0,Card,,2025-01,1,2025,Monday
445,2025-10-02,Shopping,4088.0,UPI,,2025-10,10,2025,Thursday
446,2024-02-27,Travel,334.0,UPI,,2024-02,2,2024,Tuesday
447,2025-09-25,Bills,1028.0,Card,,2025-09,9,2025,Thursday
448,2025-05-27,Food,3707.0,Cash,,2025-05,5,2025,Tuesday
449,2024-04-05,Rent,622.0,UPI,,2024-04,4,2024,Friday
450,2025-09-29,Bills,3623.0,UPI,,2025-09,9,2025,Monday
451,2024-04-27,Bills,4626.0,Cash,,2024-04,4,2024,Saturday
452,2025-07-13,Rent,4988.0,Cash,,2025-07,7,2025,Sunday
453,2025-08-23,Bills,1729.0,Card,,2025-08,8,2025,Saturday
454,2025-05-02,Food,4728.0,Card,,2025-05,5,2025,Friday
455,2024-08-24,Food,1416.0,Card,,2024-08,8,2024,Saturday
456,2024-09-28,Rent,2957.0,Cash,,2024-09,9,2024,Saturday
457,2024-07-07,Shopping,1224.0,UPI,,2024-07,7,2024,Sunday
458,2025-12-04,Travel,2687.0,UPI,,2025-12,12,2025,Thursday
459,2025-03-22,Shopping,1123.0,Card,,2025-03,3,2025,Saturday
460,2025-08-03,Bills,1478.0,Cash,,2025-08,8,2025,Sunday
461,2024-09-03,Travel,3474.0,UPI,,2024-09,9,2024,Tuesday
462,2024-03-16,Rent,1619.0,Card,,2024-03,3,2024,Saturday
463,2024-06-02,Rent,326.0,UPI,,2024-06,6,2024,Sunday
464,2025-10-17,Travel,991.0,UPI,,2025-10,10,2025,Friday
465,2025-03-10,Food,4172.0,Cash,,2025-03,3,2025,Monday
466,2024-03-26,Travel,2357.0,Cash,,2024-03,3,2024,Tuesday
467,2025-11-27,Bills,2888.0,UPI,,2025-11,11,2025,Thursday
468,2024-10-11,Food,496.0,Card,,2024-10,10,2024,Friday
469,2024-08-07,Rent,2178.0,Cash,,2024-08,8,2024,Wednesday
470,2024-03-09,Travel,4844.0,UPI,,2024-03,3,2024,Saturday
471,2024-02-16,Shopping,4524.0,Cash,,2024-02,2,2024,Friday
472,2024-04-03,Shopping,3337.0,Cash,,2024-04,4,2024,Wednesday
473,2025-03-28,Bills,3993.0,Cash,,2025-03,3,2025,Friday
474,2024-07-22,Shopping,2105.0,UPI,,2024-07,7,2024,Monday
475,2024-08-05,Travel,2116.0,Card,,2024-08,8,2024,Monday
476,2025-04-18,Travel,3271.0,Card,,2025-04,4,2025,Friday
477,2025-03-07,Shopping,2768.0,Card,,2025-03,3,2025,Friday
478,2024-12-06,Travel,1978.0,Cash,,2024-12,12,2024,Friday
479,2025-07-04,Bills,1296.0,UPI,,2025-07,7,2025,Friday
480,2025-09-03,Food,1872.0,Cash,,2025-09,9,2025,Wednesday
481,2024-10-15,Bills,261.0,Card,,2024-10,10,2024,Tuesday
482,2024-09-10,Bills,4076.0,Card,,2024-09,9,2024,Tuesday
483,2024-12-22,Travel,1851.0,UPI,,2024-12,12,2024,Sunday
484,2024-01-23,Food,875.0,Cash,,2024-01,1,2024,Tuesday
485,2025-06-05,Travel,1039.0,Card,,2025-06,6,2025,Thursday
486,2024-04-09,Rent,3320.0,UPI,,2024-04,4,2024,Tuesday
487,2024-06-28,Travel,639.0,Cash,,2024-06,6,2024,Friday
488,2024-08-10,Travel,1561.0,Cash,,2024-08,8,2024,Saturday
489,2025-10-20,Travel,455.0,Card,,2025-10,10,2025,Monday
490,2025-03-17,Food,3704.0,Card,,2025-03,3,2025,Monday
491,2025-08-30,Travel,3423.0,Cash,,2025-08,8,2025,Saturday
492,2024-11-20,Food,334.0,Cash,,2024-11,11,2024,Wednesday
493,2025-05-30,Shopping,1648.0,Card,,2025-05,5,2025,Friday
494,2024-01-16,Rent,2196.0,Cash,,2024-01,1,2024,Tuesday
495,2024-12-01,Food,4313.0,Card,,2024-12,12,2024,Sunday
496,2024-09-14,Shopping,2201.0,Cash,,2024-09,9,2024,Saturday
497,2025-05-11,Food,1773.0,Card,,2025-05,5,2025,Sunday
498,2024-06-08,Food,2200.0,UPI,,2024-06,6,2024,Saturday
499,2025-04-19,Rent,3757.0,Card,,2025-04,4,2025,Saturday
500,2025-10-25,Bills,4753.0,Card,,2025-10,10,2025,Saturday
501,2025-11-20,Bills,3696.0,UPI,,2025-11,11,2025,Thursday
502,2025-11-05,Food,3848.0,Cash,,2025-11,11,2025,Wednesday
503,2025-01-14,Travel,3273.0,UPI,,2025-01,1,2025,Tuesday
504,2025-06-28,Shopping,1915.0,Card,,2025-06,6,2025,Saturday
505,2025-11-21,Travel,3941.0,Cash,,2025-11,11,2025,Friday
506,2025-03-02,Travel,2105.0,UPI,,2025-03,3,2025,Sunday
507,2025-09-04,Food,4593.0,Cash,,2025-09,9,2025,Thursday
508,2024-09-24,Food,774.0,Cash,,2024-09,9,2024,Tuesday
509,2025-07-30,Food,486.0,UPI,,2025-07,7,2025,Wednesday
510,2025-02-20,Food,2258.0,Cash,,2025-02,2,2025,Thursday
511,2024-06-16,Bills,2761.0,UPI,,2024-06,6,2024,Sunday
512,2024-02-12,Food,2164.0,Card,,2024-02,2,2024,Monday
513,2025-07-09,Bills,3951.0,Cash,,2025-07,7,2025,Wednesday
514,2024-10-11,Bills,3353.0,Card,,2024-10,10,2024,Friday
515,2025-01-31,Food,4736.0,Card,,2025-01,1,2025,Friday
516,2024-01-12,Rent,4366.0,Cash,,2024-01,1,2024,Friday
517,2025-08-29,Shopping,839.0,UPI,,2025-08,8,2025,Friday
518,2024-10-28,Travel,1501.0,Cash,,2024-10,10,2024,Monday
519,2024-09-09,Bills,3359.0,Card,,2024-09,9,2024,Monday
520,2025-05-13,Shopping,2377.0,Card,,2025-05,5,2025,Tuesday
521,2024-02-04,Rent,4004.0,UPI,,2024-02,2,2024,Sunday
522,2025-12-27,Travel,4023.0,Cash,,2025-12,12,2025,Saturday
523,2024-03-30,Travel,4314.0,Card,,2024-03,3,2024,Saturday
524,2025-08-27,Bills,3327.0,Card,,2025-08,8,2025,Wednesday
525,2025-08-24,Food,2931.0,Card,,2025-08,8,2025,Sunday
526,2025-02-21,Rent,3858.0,UPI,,2025-02,2,2025,Friday
527,2024-04-24,Bills,2612.0,Card,,2024-04,4,2024,Wednesday
528,2025-09-08,Rent,2251.0,Card,,2025-09,9,2025,Monday
529,2024-07-14,Food,3775.0,Cash,,2024-07,7,2024,Sunday
530,2025-05-15,Food,2845.0,Cash,,2025-05,5,2025,Thursday
531,2025-09-17,Bills,3966.0,Card,,2025-09,9,2025,Wednesday
532,2025-05-07,Food,3864.0,Card,,2025-05,5,2025,Wednesday
533,2024-03-15,Shopping,2322.0,Cash,,2024-03,3,2024,Friday
534,2025-02-16,Travel,2892.0,UPI,,2025-02,2,2025,Sunday
535,2025-01-10,Bills,1797.0,UPI,,2025-01,1,2025,Friday
536,2025-02-23,Rent,3562.0,UPI,,2025-02,2,2025,Sunday
537,2025-12-29,Shopping,4163.0,UPI,,2025-12,12,2025,Monday
538,2024-10-03,Bills,1624.0,UPI,,2024-10,10,2024,Thursday
539,2025-11-06,Food,4860.0,UPI,,2025-11,11,2025,Thursday
540,2025-01-28,Food,132.0,UPI,,2025-01,1,2025,Tuesday
541,2025-04-01,Food,4125.0,UPI,,2025-04,4,2025,Tuesday
542,2024-07-10,Food,2666.0,Cash,,2024-07,7,2024,Wednesday
543,2025-11-19,Rent,2903.0,UPI,,2025-11,11,2025,Wednesday
544,2024-04-08,Shopping,3996.0,UPI,,2024-04,4,2024,Monday
545,2025-07-01,Travel,3809.0,UPI,,2025-07,7,2025,Tuesday
546,2024-04-05,Rent,819.0,Card,,2024-04,4,2024,Friday
547,2025-10-25,Rent,4679.0,Cash,,2025-10,10,2025,Saturday
548,2025-10-24,Travel,1072.0,Cash,,2025-10,10,2025,Friday
549,2024-07-08,Travel,3818.0,Cash,,2024-07,7,2024,Monday
550,2024-02-06,Food,4502.0,UPI,,2024-02,2,2024,Tuesday
551,2025-01-03,Rent,4652.0,UPI,,2025-01,1,2025,Friday
552,2025-11-25,Bills,2307.0,Card,,2025-11,11,2025,Tuesday
553,2025-06-08,Travel,4526.0,Cash,,2025-06,6,2025,Sunday
554,2024-10-05,Travel,4420.0,UPI,,2024-10,10,2024,Saturday
555,2024-08-04,Shopping,3130.0,Cash,,2024-08,8,2024,Sunday
556,2024-09-29,Bills,3675.0,Card,,2024-09,9,2024,Sunday
557,2024-03-02,Bills,3216.0,Card,,2024-03,3,2024,Saturday
558,2025-08-18,Travel,3385.0,Card,,2025-08,8,2025,Monday
559,2025-12-29,Food,743.0,Cash,,2025-12,12,2025,Monday
560,2024-12-07,Shopping,4811.0,UPI,,2024-12,12,2024,Saturday
561,2025-01-31,Bills,294.0,UPI,,2025-01,1,2025,Friday
562,2025-11-29,Travel,4096.0,Card,,2025-11,11,2025,Saturday
563,2024-01-19,Bills,588.0,UPI,,2024-01,1,2024,Friday
564,2024-06-25,Shopping,2304.0,Card,,2024-06,6,2024,Tuesday
565,2025-09-03,Shopping,2757.0,Cash,,2025-09,9,2025,Wednesday
566,2025-01-30,Rent,3376.0,Card,,2025-01,1,2025,Thursday
567,2025-03-20,Travel,1202.0,Cash,,2025-03,3,2025,Thursday
568,2024-08-20,Shopping,1341.0,Card,,2024-08,8,2024,Tuesday
569,2024-03-16,Rent,615.0,UPI,,2024-03,3,2024,Saturday
570,2024-09-21,Rent,492.0,UPI,,2024-09,9,2024,Saturday
571,2025-03-30,Bills,730.0,Card,,2025-03,3,2025,Sunday
572,2025-12-18,Bills,3816.0,UPI,,2025-12,12,2025,Thursday
573,2025-01-18,Rent,1947.0,UPI,,2025-01,1,2025,Saturday
574,2025-07-17,Bills,2755.0,UPI,,2025-07,7,2025,Thursday
575,2025-05-20,Shopping,1079.0,Cash,,2025-05,5,2025,Tuesday
576,2025-01-01,Food,4629.0,UPI,,2025-01,1,2025,Wednesday
577,2024-05-23,Shopping,3502.0,Cash,,2024-05,5,2024,Thursday
578,2024-03-09,Rent,3971.0,Card,,2024-03,3,2024,Saturday
579,2024-04-08,Rent,377.0,UPI,,2024-04,4,2024,Monday
580,2025-01-30,Shopping,332.0,UPI,,2025-01,1,2025,Thursday
581,2024-01-25,Bills,1652.0,UPI,,2024-01,1,2024,Thursday
582,2025-04-13,Bills,3370.0,Card,,2025-04,4,2025,Sunday
583,2025-04-28,Rent,2509.0,Cash,,2025-04,4,2025,Monday
584,2025-07-18,Travel,3612.0,Cash,,2025-07,7,2025,Friday
585,2024-05-30,Bills,125.0,UPI,,2024-05,5,2024,Thursday
586,2024-05-23,Shopping,560.0,Card,,2024-05,5,2024,Thursday
587,2025-07-22,Bills,3864.0,Card,,2025-07,7,2025,Tuesday
588,2024-02-08,Shopping,3531.0,Card,,2024-02,2,2024,Thursday
589,2024-04-18,Rent,3583.0,Card,,2024-04,4,2024,Thursday
590,2025-11-23,Bills,2094.0,Card,,2025-11,11,2025,Sunday
591,2024-02-11,Shopping,590.0,Cash,,2024-02,2,2024,Sunday
592,2024-07-04,Rent,1172.0,Cash,,2024-07,7,2024,Thursday
593,2025-02-01,Travel,3273.0,Cash,,2025-02,2,2025,Saturday
594,2024-08-10,Shopping,315.0,UPI,,2024-08,8,2024,Saturday
595,2025-09-25,Travel,1823.0,Card,,2025-09,9,2025,Thursday
596,2024-05-12,Travel,1692.0,UPI,,2024-05,5,2024,Sunday
597,2024-06-11,Food,2706.0,Card,,2024-06,6,2024,Tuesday
598,2024-08-02,Bills,258.0,Cash,,2024-08,8,2024,Friday
599,2024-08-22,Shopping,4881.0,UPI,,2024-08,8,2024,Thursday
600,2025-10-19,Travel,3413.0,Cash,,2025-10,10,2025,Sunday
601,2025-08-10,Food,2941.0,Card,,2025-08,8,2025,Sunday
602,2024-01-09,Rent,1876.0,Card,,2024-01,1,2024,Tuesday
603,2024-03-14,Shopping,2152.0,Card,,2024-03,3,2024,Thursday
604,2025-05-06,Travel,2395.0,Cash,,2025-05,5,2025,Tuesday
605,2024-09-09,Bills,1796.0,Card,,2024-09,9,2024,Monday
606,2024-08-17,Food,3093.0,Cash,,2024-08,8,2024,Saturday
607,2025-06-02,Travel,2569.0,UPI,,2025-06,6,2025,Monday
608,2024-06-22,Bills,2046.0,Card,,2024-06,6,2024,Saturday
609,2025-10-14,Travel,3909.0,Card,,2025-10,10,2025,Tuesday
610,2024-06-16,Shopping,2883.0,Card,,2024-06,6,2024,Sunday
611,2024-06-18,Shopping,3744.0,UPI,,2024-06,6,2024,Tuesday
612,2025-01-27,Shopping,2600.0,Card,,2025-01,1,2025,Monday
613,2025-09-25,Food,3745.0,Cash,,2025-09,9,2025,Thursday
614,2024-07-12,Shopping,2745.0,Cash,,2024-07,7,2024,Friday
615,2025-05-31,Bills,2449.0,Card,,2025-05,5,2025,Saturday
616,2024-01-29,Travel,2032.0,Card,,2024-01,1,2024,Monday
617,2024-06-13,Rent,3394.0,UPI,,2024-06,6,2024,Thursday
618,2025-02-25,Bills,1857.0,UPI,,2025-02,2,2025,Tuesday
619,2024-12-04,Bills,1216.0,UPI,,2024-12,12,2024,Wednesday
620,2025-10-09,Shopping,2667.0,Card,,2025-10,10,2025,Thursday
621,2025-05-10,Food,3599.0,UPI,,2025-05,5,2025,Saturday
622,2024-12-30,Travel,592.0,UPI,,2024-12,12,2024,Monday
623,2024-12-07,Food,3406.0,Cash,,2024-12,12,2024,Saturday
624,2025-05-14,Travel,719.0,UPI,,2025-05,5,2025,Wednesday
625,2025-10-18,Travel,3332.0,Cash,,2025-10,10,2025,Saturday
626,2025-05-25,Food,3923.0,Cash,,2025-05,5,2025,Sunday
627,2024-11-22,Bills,2480.0,UPI,,2024-11,11,2024,Friday
628,2024-08-04,Travel,1646.0,Cash,,2024-08,8,2024,Sunday
629,2024-10-27,Food,3663.0,Card,,2024-10,10,2024,Sunday
630,2024-05-11,Travel,1705.0,Card,,2024-05,5,2024,Saturday
631,2024-03-10,Rent,3852.0,UPI,,2024-03,3,2024,Sunday
632,2024-09-08,Bills,4775.0,Card,,2024-09,9,2024,Sunday
633,2025-02-18,Shopping,1990.0,Cash,,2025-02,2,2025,Tuesday
634,2025-03-20,Travel,1375.0,Card,,2025-03,3,2025,Thursday
635,2024-06-30,Rent,2843.0,UPI,,2024-06,6,2024,Sunday
636,2024-06-15,Shopping,2593.0,UPI,,2024-06,6,2024,Saturday
637,2024-03-31,Shopping,456.0,Cash,,2024-03,3,2024,Sunday
638,2025-12-14,Travel,969.0,UPI,,2025-12,12,2025,Sunday
639,2025-06-14,Food,985.0,Card,,2025-06,6,2025,Saturday
640,2024-02-08,Travel,2101.0,UPI,,2024-02,2,2024,Thursday
641,2024-05-05,Rent,1383.0,Cash,,2024-05,5,2024,Sunday
642,2025-03-26,Shopping,719.0,UPI,,2025-03,3,2025,Wednesday
643,2024-06-21,Travel,982.0,Card,,2024-06,6,2024,Friday
644,2025-10-14,Food,896.0,Cash,,2025-10,10,2025,Tuesday
645,2024-08-07,Travel,3742.0,Card,,2024-08,8,2024,Wednesday
646,2025-09-29,Bills,3525.0,Cash,,2025-09,9,2025,Monday
647,2024-02-27,Food,1396.0,UPI,,2024-02,2,2024,Tuesday
648,2025-10-21,Rent,4814.0,Cash,,2025-10,10,2025,Tuesday
649,2025-04-20,Shopping,344.0,Cash,,2025-04,4,2025,Sunday
650,2025-03-31,Travel,2995.0,UPI,,2025-03,3,2025,Monday
651,2024-12-26,Food,1029.0,Card,,2024-12,12,2024,Thursday
652,2024-01-01,Bills,619.0,UPI,,2024-01,1,2024,Monday
653,2025-01-21,Food,3312.0,Cash,,2025-01,1,2025,Tuesday
654,2024-12-13,Bills,2509.0,UPI,,2024-12,12,2024,Friday
655,2024-07-08,Rent,107.0,Cash,,2024-07,7,2024,Monday
656,2025-05-19,Shopping,2625.0,UPI,,2025-05,5,2025,Monday
657,2024-07-09,Rent,3523.0,UPI,,2024-07,7,2024,Tuesday
658,2025-05-22,Travel,2119.0,Card,,2025-05,5,2025,Thursday
659,2025-01-03,Food,4690.0,Cash,,2025-01,1,2025,Friday
660,2025-02-12,Bills,4382.0,Card,,2025-02,2,2025,Wednesday
661,2024-04-26,Bills,3767.0,Cash,,2024-04,4,2024,Friday
662,2024-05-13,Food,3771.0,UPI,,2024-05,5,2024,Monday
663,2024-02-27,Food,2901.0,Cash,,2024-02,2,2024,Tuesday
664,2025-07-09,Travel,185.0,Card,,2025-07,7,2025,Wednesday
665,2025-11-15,Rent,3215.0,Card,,2025-11,11,2025,Saturday
666,2025-11-02,Bills,4332.0,Card,,2025-11,11,2025,Sunday
667,2024-06-21,Travel,2568.0,Cash,,2024-06,6,2024,Friday
668,2024-05-28,Rent,3719.0,Card,,2024-05,5,2024,Tuesday
669,2024-03-20,Travel,1736.0,Card,,2024-03,3,2024,Wednesday
670,2024-07-31,Bills,3683.0,Card,,2024-07,7,2024,Wednesday
671,2024-07-21,Food,4109.0,UPI,,2024-07,7,2024,Sunday
672,2024-08-16,Food,3426.0,UPI,,2024-08,8,2024,Friday
673,2025-11-06,Rent,2318.0,Cash,,2025-11,11,2025,Thursday
674,2024-08-14,Shopping,2317.0,Cash,,2024-08,8,2024,Wednesday
675,2025-10-20,Rent,2469.0,Card,,2025-10,10,2025,Monday
676,2025-06-15,Shopping,3738.0,UPI,,2025-06,6,2025,Sunday
677,2025-03-16,Travel,2603.0,Card,,2025-03,3,2025,Sunday
678,2025-02-05,Travel,1043.0,Card,,2025-02,2,2025,Wednesday
679,2024-02-16,Bills,2937.0,UPI,,2024-02,2,2024,Friday
680,2024-08-20,Shopping,2760.0,UPI,,2024-08,8,2024,Tuesday
681,2024-10-31,Bills,3036.0,UPI,,2024-10,10,2024,Thursday
682,2025-06-09,Food,4544.0,Cash,,2025-06,6,2025,Monday
683,2024-05-22,Shopping,4047.0,Cash,,2024-05,5,2024,Wednesday
684,2025-02-18,Rent,1776.0,Card,,2025-02,2,2025,Tuesday
685,2025-05-27,Food,1296.0,Cash,,2025-05,5,2025,Tuesday
686,2025-01-07,Food,4205.0,UPI,,2025-01,1,2025,Tuesday
687,2025-07-19,Rent,2887.0,UPI,,2025-07,7,2025,Saturday
688,2024-09-15,Food,1561.0,Cash,,2024-09,9,2024,Sunday
689,2025-10-17,Shopping,3418.0,Card,,2025-10,10,2025,Friday
690,2025-04-15,Bills,766.0,Card,,2025-04,4,2025,Tuesday
691,2024-01-12,Food,2276.0,Cash,,2024-01,1,2024,Friday
692,2024-11-25,Shopping,3843.0,Card,,2024-11,11,2024,Monday
693,2024-12-23,Travel,700.0,Card,,2024-12,12,2024,Monday
694,2025-02-11,Shopping,2752.0,Card,,2025-02,2,2025,Tuesday
695,2025-10-29,Bills,4522.0,UPI,,2025-10,10,2025,Wednesday
696,2025-01-07,Shopping,3924.0,UPI,,2025-01,1,2025,Tuesday
697,2024-01-08,Rent,4006.0,Cash,,2024-01,1,2024,Monday
698,2024-05-01,Bills,1079.0,UPI,,2024-05,5,2024,Wednesday
699,2024-12-13,Travel,2551.0,Card,,2024-12,12,2024,Friday
700,2025-11-06,Rent,728.0,UPI,,2025-11,11,2025,Thursday
701,2024-03-30,Shopping,1729.0,Cash,,2024-03,3,2024,Saturday
702,2025-10-09,Bills,3796.0,UPI,,2025-10,10,2025,Thursday
703,2025-11-28,Travel,3530.0,Card,,2025-11,11,2025,Friday
704,2024-11-11,Rent,3774.0,Card,,2024-11,11,2024,Monday
705,2024-06-26,Travel,4029.0,Cash,,2024-06,6,2024,Wednesday
706,2025-06-23,Shopping,2865.0,UPI,,2025-06,6,2025,Monday
707,2024-02-10,Travel,4469.0,UPI,,2024-02,2,2024,Saturday
708,2025-12-04,Food,4880.0,UPI,,2025-12,12,2025,Thursday
709,2025-05-16,Rent,215.0,Card,,2025-05,5,2025,Friday
710,2024-05-24,Travel,2103.0,Cash,,2024-05,5,2024,Friday
711,2024-07-19,Shopping,792.0,UPI,,2024-07,7,2024,Friday
712,2025-12-24,Shopping,3262.0,Card,,2025-12,12,2025,Wednesday
713,2025-04-05,Travel,1205.0,Card,,2025-04,4,2025,Saturday
714,2025-07-11,Shopping,3108.0,Card,,2025-07,7,2025,Friday
715,2025-06-30,Bills,2261.0,UPI,,2025-06,6,2025,Monday
716,2024-09-09,Bills,253.0,UPI,,2024-09,9,2024,Monday
717,2025-01-24,Bills,3799.0,UPI,,2025-01,1,2025,Friday
718,2025-08-16,Food,4510.0,UPI,,2025-08,8,2025,Saturday
719,2024-09-12,Travel,3886.0,UPI,,2024-09,9,2024,Thursday
720,2025-12-09,Food,1164.0,UPI,,2025-12,12,2025,Tuesday
721,2025-03-25,Shopping,4300.0,UPI,,2025-03,3,2025,Tuesday
722,2024-01-10,Food,2013.0,UPI,,2024-01,1,2024,Wednesday
723,2024-08-29,Shopping,1316.0,UPI,,2024-08,8,2024,Thursday
724,2024-09-07,Shopping,2501.0,Card,,2024-09,9,2024,Saturday
725,2024-01-05,Rent,1872.0,UPI,,2024-01,1,2024,Friday
726,2024-04-28,Bills,2060.0,Cash,,2024-04,4,2024,Sunday
727,2025-01-08,Shopping,2880.0,Card,,2025-01,1,2025,Wednesday
728,2024-03-05,Rent,4904.0,UPI,,2024-03,3,2024,Tuesday
729,2024-05-25,Bills,4846.0,Cash,,2024-05,5,2024,Saturday
730,2024-08-11,Shopping,2971.0,UPI,,2024-08,8,2024,Sunday
731,2024-08-26,Shopping,760.0,Cash,,2024-08,8,2024,Monday
732,2024-06-25,Food,2735.0,Cash,,2024-06,6,2024,Tuesday
733,2024-10-08,Food,2429.0,Cash,,2024-10,10,2024,Tuesday
734,2024-03-03,Bills,4054.0,Cash,,2024-03,3,2024,Sunday
735,2024-08-04,Shopping,2550.0,Card,,2024-08,8,2024,Sunday
736,2025-11-19,Travel,1232.0,Card,,2025-11,11,2025,Wednesday
737,2025-04-05,Food,799.0,Cash,,2025-04,4,2025,Saturday
738,2025-09-01,Bills,2138.0,UPI,,2025-09,9,2025,Monday
739,2024-04-14,Shopping,4747.0,Cash,,2024-04,4,2024,Sunday
740,2024-04-08,Shopping,4600.0,Card,,2024-04,4,2024,Monday
741,2025-05-25,Travel,4657.0,UPI,,2025-05,5,2025,Sunday
742,2025-01-19,Bills,2279.0,Card,,2025-01,1,2025,Sunday
